Name,Album,Artist,Popular_date,Length,Danceability,Acousticness,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_signature,k_cluster
Higher Love - Single Version,80's Pop Number 1's,Various Artists,1986,252253,0.7190000000000001,0.0683,0.9,0.0465,0.397,-6.686,0.0454,98.796,4,1
Walk Like an Egyptian,Different Light (Expanded Edition),The Bangles,1987,203226,0.711,0.0144,0.833,3.46e-06,0.303,-12.755999999999998,0.0851,103.15299999999999,4,1
I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,1987,291293,0.7090000000000001,0.207,0.8240000000000001,0.000307,0.0888,-8.824,0.0453,118.818,4,1
Nothing's Gonna Stop Us Now,No Protection,Starship,1987,270333,0.643,0.0298,0.8009999999999999,0.0,0.0719,-4.921,0.0228,95.988,4,1
C'est La Vie,Robbie Nevil,Robbie Nevil,1987,270306,0.726,0.5589999999999999,0.809,0.00029,0.845,-12.356,0.0541,102.12299999999999,4,1
Shakedown - Remastered,Beverly Hills Cop II,Various Artists,1987,240973,0.5710000000000001,0.0391,0.938,1.85e-06,0.332,-6.425,0.0667,170.67700000000002,4,1
Livin' On A Prayer,Slippery When Wet,Bon Jovi,1987,249293,0.534,0.0768,0.887,9.93e-05,0.325,-3.7769999999999997,0.0345,122.494,4,1
Everybody Have Fun Tonight,Mosaic,Wang Chung,1987,287360,0.728,0.0884,0.619,8.44e-05,0.039,-12.265,0.0379,128.845,4,1
Looking For A New Love - Radio Edit,20th Century Masters: The Millennium Collection: Best Of Jody Watley,Jody Watley,1987,242400,0.905,0.149,0.604,9.240000000000001e-05,0.0523,-7.433,0.0413,109.196,4,1
Head to Toe,Spanish Fly,Lisa Lisa & Cult Jam,1987,303266,0.879,0.0425,0.511,0.0074,0.17600000000000002,-11.36,0.124,113.76299999999999,4,1
I Think We're Alone Now,Tiffany,Tiffany,1987,228840,0.752,0.025,0.723,0.0035399999999999997,0.0212,-12.126,0.0507,130.519,4,1
Mony Mony - Downtown Mix / 24-Bit Digitally Remastered 2001,Vital Idol,Billy Idol,1987,301800,0.742,0.00935,0.743,0.0,0.22,-6.292999999999999,0.0508,135.012,4,1
Faith - Remastered,Faith,George Michael,1988,193200,0.887,0.0094,0.48,3.5799999999999996e-05,0.0662,-11.994000000000002,0.11699999999999999,95.846,4,1
Need You Tonight,Kick,INXS,1988,180517,0.8009999999999999,0.0713,0.723,0.154,0.0675,-4.985,0.0689,109.03,4,1
Got My Mind Set On You - Remastered 2004,Cloud Nine,George Harrison,1988,234653,0.767,0.465,0.8540000000000001,2.03e-06,0.485,-6.947,0.0426,149.20600000000002,4,1
Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,1988,212826,0.727,0.135,0.9390000000000001,4.35e-05,0.151,-11.855,0.0369,113.33,4,1
So Emotional,Whitney,Whitney Houston,1988,276666,0.698,0.271,0.7909999999999999,4.74e-05,0.19899999999999998,-10.012,0.0495,119.081,4,1
Heaven Is A Place On Earth,Heaven On Earth,Belinda Carlisle,1988,247293,0.64,0.031,0.81,2.22e-06,0.0492,-10.19,0.033,122.868,4,1
Roll With It,Roll With It,Steve Winwood,1988,320733,0.759,0.07,0.645,0.0403,0.0986,-13.352,0.0276,117.25399999999999,4,1
Wishing Well,Do You Love Me Like You Say: The Very Best Of Terence Trent D'Arby,Terence Trent D'Arby,1988,210426,0.852,0.0766,0.654,0.0,0.11599999999999999,-6.901,0.0573,104.932,4,1
"Get Outta My Dreams, Get into My Car",Tear Down These Walls,Billy Ocean,1988,333506,0.6609999999999999,0.0557,0.9109999999999999,5.68e-06,0.349,-6.571000000000001,0.0417,117.147,4,1
My Prerogative,Don't Be Cruel,Bobby Brown,1989,291560,0.762,0.0655,0.625,0.0,0.252,-10.481,0.0562,110.163,4,1
Every Rose Has Its Thorn - Remastered 2003,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,1989,260173,0.5329999999999999,0.16,0.637,1.12e-05,0.369,-5.571000000000001,0.0323,140.167,4,1
Straight Up,Forever Your Girl,Paula Abdul,1989,251466,0.769,0.267,0.826,0.0177,0.0638,-8.252,0.0624,95.86200000000001,4,1
Miss You Much,Rhythm Nation 1814,Janet Jackson,1989,252333,0.7020000000000001,0.0305,0.975,0.000134,0.165,-7.968,0.0396,115.185,4,1
Cold Hearted,Forever Your Girl,Paula Abdul,1989,231400,0.879,0.149,0.679,0.008709999999999999,0.0787,-8.59,0.0421,122.38,4,1
Girl You Know It's True,Girl You Know It's True - The Best Of Milli Vanilli,Milli Vanilli,1989,198573,0.772,0.00797,0.8220000000000001,0.00148,0.457,-5.649,0.12300000000000001,97.71799999999999,4,1
Waiting for a Star to Fall,Reel Life,Boy Meets Girl,1989,270506,0.6709999999999999,0.0775,0.86,2.15e-06,0.159,-5.192,0.0264,116.465,4,1
I'm Gonna Miss You,Greatest Hits,Milli Vanilli,1989,239640,0.72,0.111,0.504,0.00223,0.109,-9.033999999999999,0.0449,75.656,4,1
The Look,Look Sharp! (2009 Version),Roxette,1989,237320,0.634,0.0531,0.838,8.34e-06,0.0522,-5.3629999999999995,0.0413,95.01100000000001,4,1
She Drives Me Crazy,The Raw And The Cooked,Fine Young Cannibals,1989,215773,0.799,0.193,0.687,0.000188,0.0307,-5.682,0.0431,108.804,4,1
On Our Own,Ghostbusters II,Various Artists,1989,294413,0.659,0.0035,0.899,0.0,0.0629,-6.207000000000001,0.0423,101.802,4,1
Two Hearts,...Hits,Phil Collins,1989,204093,0.589,0.33399999999999996,0.8079999999999999,0.0512,0.0514,-6.577999999999999,0.0354,155.599,4,1
Hold On,Wilson Phillips,Wilson Phillips,1990,266866,0.679,0.4,0.657,0.0,0.0497,-9.897,0.0255,97.8,4,1
Poison,Poison,Bell Biv DeVoe,1990,261853,0.84,0.00195,0.56,0.00417,0.633,-10.53,0.21,111.815,4,1
Vogue - Edit,I'm Breathless,Madonna,1990,289560,0.69,0.0109,0.8170000000000001,0.0027600000000000003,0.10300000000000001,-10.137,0.0478,116.211,4,1
Another Day in Paradise - 2016 Remaster,...But Seriously (2016 Remaster),Phil Collins,1990,323040,0.7809999999999999,0.731,0.5760000000000001,0.00264,0.0561,-6.947,0.0311,101.985,4,1
Hold On,Born to Sing,En Vogue,1990,304466,0.728,0.0865,0.46399999999999997,0.0,0.34299999999999997,-11.155999999999999,0.0605,96.944,4,1
Cradle of Love,Charmed Life,Billy Idol,1990,281493,0.603,0.0037,0.9390000000000001,0.0,0.0651,-5.497999999999999,0.0398,144.05200000000002,4,1
Do Me!,Poison,Bell Biv DeVoe,1990,272440,0.716,0.134,0.772,2.15e-06,0.35,-6.816,0.037000000000000005,107.823,4,1
Pump Up The Jam,Pump Up The Jam,Technotronic,1990,320306,0.885,0.0147,0.8440000000000001,4.49e-06,0.0494,-9.225,0.0733,124.602,4,1
Opposites Attract,Forever Your Girl,Paula Abdul,1990,265373,0.7829999999999999,0.0337,0.8420000000000001,2.57e-06,0.0519,-8.838,0.054000000000000006,117.79,4,1
Escapade,Rhythm Nation 1814,Janet Jackson,1990,283933,0.8059999999999999,0.0259,0.9540000000000001,0.000617,0.17600000000000002,-6.7410000000000005,0.0514,115.229,4,1
All I Wanna Do Is Make Love To You,Brigade,Heart,1990,310893,0.626,0.16,0.746,0.0,0.0618,-8.832,0.0282,102.896,4,1
Close To You,Bonafide,Maxi Priest,1990,325800,0.7809999999999999,0.0849,0.478,3.93e-06,0.0877,-15.427,0.0561,95.992,4,1
Black Velvet,Alannah Myles,Alannah Myles,1990,287440,0.754,0.273,0.366,9.04e-05,0.106,-10.07,0.0312,91.147,4,1
I Wanna Sex You Up - Single Mix,New Jack City (Music from the Motion Picture),Various Artists,1991,236946,0.551,0.00549,0.591,6.55e-06,0.0416,-8.404,0.12,201.799,4,1
Gonna Make You Sweat (Everybody Dance Now),Gonna Make You Sweat,C & C Music Factory,1991,243693,0.557,0.0018,0.74,0.42200000000000004,0.14800000000000002,-10.999,0.0879,114.37899999999999,4,1
One More Try,Time After Time,Timmy T,1991,209426,0.6409999999999999,0.191,0.573,0.0,0.317,-9.198,0.0485,149.826,5,1
Unbelievable,Schubert Dip,EMF,1991,209813,0.637,0.000341,0.8490000000000001,0.0386,0.141,-6.855,0.0362,104.074,4,1
I Like The Way,Greatest Hits,Hi-Five,1991,350266,0.7240000000000001,0.0595,0.6920000000000001,0.0108,0.0316,-5.109,0.0333,104.086,4,1
"Baby, Baby",Heart In Motion,Amy Grant,1991,236973,0.7020000000000001,0.426,0.9009999999999999,0.0015300000000000001,0.0368,-4.45,0.0264,97.86200000000001,4,1
Motownphilly,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,Boyz II Men,1991,235320,0.746,0.0146,0.852,3.02e-05,0.26,-9.676,0.0606,114.165,4,1
Someday,Greatest Hits,Mariah Carey,1991,246706,0.685,0.165,0.8740000000000001,0.0,0.0189,-6.507999999999999,0.0419,109.861,4,1
Right Here Right Now,Doubt,Jesus Jones,1991,189293,0.657,0.0088,0.608,3.45e-06,0.10300000000000001,-13.565,0.0287,106.86200000000001,4,1
Love Will Never Do (Without You),Rhythm Nation 1814,Janet Jackson,1991,350000,0.7390000000000001,0.139,0.951,0.0062,0.462,-8.863,0.0496,103.17,4,1
Good Vibrations,Music For The People,Marky Mark And The Funky Bunch,1991,269306,0.711,0.0018899999999999998,0.951,0.366,0.0229,-8.406,0.0537,121.656,4,1
Baby Got Back,Mack Daddy,Sir Mix-A-Lot,1992,262826,0.937,0.00533,0.654,1.26e-06,0.0542,-11.187000000000001,0.322,128.46200000000002,4,1
Jump,Totally Krossed Out,Kris Kross,1992,195106,0.7490000000000001,0.0005009999999999999,0.745,0.00403,0.33299999999999996,-10.625,0.16399999999999998,101.97200000000001,4,1
Baby-Baby-Baby,Ooooooohhh... On The TLC Tip,TLC,1992,315040,0.679,0.0913,0.597,0.0006730000000000001,0.0487,-8.601,0.0439,184.174,4,1
My Lovin' (You're Never Gonna Get It),Funky Divas,En Vogue,1992,281613,0.767,0.0318,0.8390000000000001,9.31e-06,0.111,-5.519,0.0613,98.055,4,1
All 4 Love,C.M.B.,Color Me Badd,1992,211493,0.807,0.0347,0.75,0.00016999999999999999,0.149,-8.29,0.0315,106.389,4,1
Just Another Day,Jon Secada,Jon Secada,1992,327426,0.7170000000000001,0.0194,0.642,0.00024900000000000004,0.043,-10.727,0.0287,105.89399999999999,4,1
I Love Your Smile,Inner Child,Shanice,1992,257973,0.722,0.00955,0.8420000000000001,8.45e-06,0.17800000000000002,-8.745,0.126,93.954,4,1
I'm Too Sexy,Up,Right Said Fred,1992,170466,0.6829999999999999,4.91e-05,0.7390000000000001,0.0122,0.293,-12.831,0.0495,122.113,4,1
Black or White - Single Version,The Essential Michael Jackson,Michael Jackson,1992,202853,0.741,0.0814,0.894,0.0527,0.08900000000000001,-3.826,0.0496,114.87899999999999,4,1
Achy Breaky Heart,Some Gave All,Billy Ray Cyrus,1992,203373,0.8,0.051,0.563,0.0,0.0797,-10.209,0.0303,121.80799999999999,4,1
Life Is A Highway,Mad Mad World,Tom Cochrane,1992,266560,0.6829999999999999,0.0681,0.7509999999999999,8.36e-06,0.248,-10.184,0.0346,103.036,4,1
Remember the Time,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,1992,239626,0.8340000000000001,0.128,0.9079999999999999,0.0038200000000000005,0.18100000000000002,-3.404,0.0646,107.931,4,1
Finally,Finally,CeCe Peniston,1992,245000,0.7909999999999999,0.006529999999999999,0.6579999999999999,0.0,0.0472,-11.128,0.0445,120.066,4,1
Whoomp! (There It Is),Whoomp! (There It Is),Tag Team,1993,225266,0.7979999999999999,0.0013800000000000002,0.649,0.0,0.0792,-7.392,0.0411,129.422,4,1
(I Can't Help) Falling In Love With You,Promises And Lies,UB40,1993,207440,0.642,0.0444,0.722,0.0038799999999999998,0.122,-13.030999999999999,0.0375,172.40599999999998,4,1
That's The Way Love Goes,Janet,Janet Jackson,1993,265106,0.703,0.302,0.7,0.47100000000000003,0.0718,-6.789,0.0693,97.675,4,1
Freak Me,Lose Control,Silk,1993,274533,0.6970000000000001,0.0295,0.608,0.0,0.276,-10.975999999999999,0.0463,133.879,4,1
Weak,It's About Time,SWV,1993,291906,0.693,0.107,0.5329999999999999,0.0,0.0695,-10.954,0.0402,127.661,4,1
Dreamlover,Music Box,Mariah Carey,1993,232960,0.701,0.18,0.705,0.0,0.141,-6.18,0.0357,100.669,4,1
Rump Shaker,Hard Or Smooth,Wreckx-N-Effect,1993,312360,0.888,0.0025,0.8220000000000001,0.0197,0.303,-6.843,0.21899999999999997,102.75299999999999,4,1
Informer,12 Inches Of Snow,Snow,1993,268910,0.763,0.0984,0.742,0.0,0.38,-10.975,0.188,98.145,4,1
Don't Walk Away,Jade To The Max,Jade,1993,216373,0.831,0.147,0.915,0.00571,0.196,-7.501,0.128,102.979,4,1
Knockin' da Boots,Fever for da Flavor,H-Town,1993,330945,0.726,0.155,0.501,0.0,0.0893,-13.884,0.154,128.099,4,1
Dazzey Duks,Dazzey Duks,Duice,1993,244866,0.884,0.000925,0.46399999999999997,4.36e-06,0.0366,-12.876,0.222,132.172,4,1
Show Me Love,Show Me Love,Robin S,1993,252106,0.8109999999999999,0.013999999999999999,0.833,2.0600000000000003e-05,0.0769,-4.2589999999999995,0.153,120.258,4,1
If,Janet,Janet Jackson,1993,271640,0.653,0.0374,0.976,0.00173,0.561,-5.172999999999999,0.0797,105.575,4,1
I'm So Into You,It's About Time,SWV,1993,278333,0.85,0.0624,0.513,0.00249,0.0689,-10.663,0.0513,99.01,4,1
The Sign,The Sign,Ace of Base,1994,191240,0.8079999999999999,0.00928,0.7859999999999999,0.0701,0.0574,-6.897,0.0447,96.98700000000001,4,1
Stay,Tails,Lisa Loeb & Nine Stories,1994,183760,0.6759999999999999,0.45399999999999996,0.5920000000000001,0.0,0.107,-6.8870000000000005,0.0452,80.316,4,1
Breathe Again,Toni Braxton,Toni Braxton,1994,269173,0.6890000000000001,0.0704,0.677,0.0,0.0877,-6.36,0.0326,153.91899999999998,4,1
All That She Wants,Happy Nation (U.S. Version),Ace of Base,1994,211213,0.7070000000000001,0.0052899999999999996,0.628,8.759999999999999e-05,0.10400000000000001,-9.683,0.0878,187.53799999999998,4,1
Don't Turn Around,The Sign,Ace of Base,1994,230186,0.745,0.0010400000000000001,0.7709999999999999,0.387,0.0574,-8.231,0.0755,95.62299999999999,4,1
Bump n' Grind,12 Play,R. Kelly,1994,256133,0.621,0.0984,0.48100000000000004,0.0,0.24100000000000002,-8.016,0.0371,65.00399999999999,4,1
Whatta Man,Very Necessary,Salt-N-Pepa,1994,308360,0.754,0.16399999999999998,0.551,3.43e-05,0.185,-10.614,0.244,173.1,4,1
Wild Night,Dance Naked,John Mellencamp,1994,207506,0.665,0.0695,0.888,0.00147,0.10400000000000001,-4.433,0.0552,144.339,4,1
You Mean the World to Me,Toni Braxton,Toni Braxton,1994,296400,0.595,0.0964,0.736,9.28e-06,0.10400000000000001,-6.648,0.0469,167.669,4,1
Fantastic Voyage,It Takes a Thief,Coolio,1994,334440,0.888,0.0389,0.584,3.25e-06,0.0625,-13.308,0.11199999999999999,104.704,4,1
Believe,Believe,Cher,1995,239026,0.652,0.0082,0.917,0.0,0.0509,-6.72,0.0548,132.975,4,1
No Scrubs,Fanmail,TLC,1995,214400,0.743,0.0251,0.675,0.000717,0.0685,-4.2669999999999995,0.0953,92.90899999999999,4,1
Angel of Mine,The Boy Is Mine,Monica,1995,250173,0.5920000000000001,0.00373,0.562,3.229999999999999e-05,0.223,-6.869,0.0239,90.16,4,1
Heartbreak Hotel (feat. Faith Evans & Kelly Price),My Love Is Your Love,Whitney Houston,1995,281493,0.7240000000000001,0.0477,0.535,0.0,0.0314,-7.6160000000000005,0.0588,133.816,4,1
...Baby One More Time,...Baby One More Time (Digital Deluxe Version),Britney Spears,1995,211066,0.759,0.20199999999999999,0.6990000000000001,0.000131,0.44299999999999995,-5.745,0.0307,92.96,4,1
Kiss Me,Sixpence None The Richer,Sixpence None The Richer,1995,208680,0.526,0.023,0.7490000000000001,1.76e-06,0.0692,-6.9639999999999995,0.0283,99.98200000000001,4,1
Genie in a Bottle,Christina Aguilera,Christina Aguilera,1995,217133,0.633,0.185,0.792,0.000185,0.152,-6.968,0.149,175.795,4,1
Every Morning,14:59,Sugar Ray,1995,219866,0.833,0.0834,0.679,0.0025800000000000003,0.0769,-4.496,0.0365,109.916,4,1
Nobody's Supposed to Be Here,One Wish,Deborah Cox,1995,262333,0.662,0.20199999999999999,0.531,1.1599999999999999e-05,0.595,-5.3,0.0361,119.95700000000001,4,1
Livin' la Vida Loca,The Greatest Hits,Ricky Martin,1995,243373,0.41700000000000004,0.00463,0.956,0.0,0.0725,-3.7710000000000004,0.055,178.11900000000003,4,1
Where My Girls At,702,702,1995,166693,0.705,0.0352,0.725,0.0149,0.19399999999999998,-7.435,0.0506,92.186,4,1
If You Had My Love,On The 6,Jennifer Lopez,1995,266000,0.68,0.0645,0.625,5.8099999999999996e-05,0.109,-7.0,0.0353,94.02,4,1
Slide,Dizzy up the Girl,The Goo Goo Dolls,1995,212066,0.395,0.00483,0.843,0.0,0.0404,-4.476,0.0374,112.42299999999999,4,1
Have You Ever,Never Say Never,Brandy,1995,273440,0.698,0.542,0.5329999999999999,0.0,0.33299999999999996,-6.246,0.0437,134.001,4,1
I Want It That Way,Millennium,Backstreet Boys,1995,213306,0.6890000000000001,0.257,0.6940000000000001,0.0,0.14800000000000002,-5.83,0.027000000000000003,99.039,4,1
All Star,Astro Lounge,Smash Mouth,1995,200373,0.731,0.0395,0.867,0.0,0.0861,-5.881,0.032,104.01899999999999,4,1
Smooth (feat. Rob Thomas),Supernatural (Remastered),Santana,1995,294986,0.609,0.16,0.9229999999999999,4.73e-06,0.295,-3.908,0.0338,115.99600000000001,4,1
Unpretty,Fanmail,TLC,1995,278066,0.648,0.0015199999999999999,0.622,5.9699999999999994e-05,0.109,-6.063,0.0428,88.684,4,1
Too Close,Rated Next,Next,1996,259440,0.847,0.0118,0.402,0.0,0.28300000000000003,-9.952,0.0641,99.693,4,1
The Boy Is Mine,Never Say Never,Brandy,1996,294786,0.7040000000000001,0.539,0.7070000000000001,0.00106,0.318,-6.537000000000001,0.0391,93.145,4,1
Together Again,The Velvet Rope,Janet Jackson,1996,301200,0.873,0.078,0.593,0.0069700000000000005,0.10400000000000001,-8.942,0.10300000000000001,123.09100000000001,4,1
How's It Going to Be,Third Eye Blind,Third Eye Blind,1996,253413,0.562,0.0032700000000000003,0.593,0.00139,0.0967,-9.362,0.0263,80.289,4,1
"No, No, No, Pt. 1",Destiny's Child,Destiny's Child,1996,247040,0.6940000000000001,0.19,0.368,0.0,0.14,-7.263999999999999,0.0655,60.117,4,1
Gettin' Jiggy Wit It,Gettin' Jiggy Wit It,Will Smith,1996,228493,0.866,0.0223,0.905,0.0,0.223,-3.759,0.14400000000000002,107.874,4,1
You Make Me Wanna...,90 Sweet 90s Hits!,Various Artists,1996,219546,0.7609999999999999,0.0368,0.65,0.0,0.086,-6.865,0.0589,164.09799999999998,4,1
My Way,Live,Usher,1996,217093,0.602,0.0363,0.725,0.0,0.863,-9.46,0.10400000000000001,93.16,4,1
The First Night,The Boy Is Mine,Monica,1996,235573,0.6709999999999999,0.139,0.7659999999999999,0.0,0.26,-9.218,0.0634,152.088,4,1
Been Around the World (feat. The Notorious B.I.G. & Mase),No Way Out,Diddy,1996,325933,0.815,0.0191,0.529,0.0,0.406,-10.117,0.28,99.439,4,1
Can't Nobody Hold Me Down (feat. Mase),No Way Out,Diddy,1997,231160,0.9279999999999999,0.102,0.7709999999999999,1.07e-05,0.33799999999999997,-5.935,0.251,93.98700000000001,4,1
Don't Let Go (Love),EV3,En Vogue,1997,291880,0.618,0.409,0.688,6.32e-06,0.3,-5.867000000000001,0.0477,78.311,4,1
Return of the Mack,Return of the Mack,Mark Morrison,1997,213093,0.715,0.0063100000000000005,0.833,0.0,0.16399999999999998,-5.379,0.10800000000000001,95.48700000000001,4,1
Wannabe,Spice,Spice Girls,1997,173026,0.768,0.10099999999999999,0.8640000000000001,0.0,0.162,-6.145,0.0324,110.008,4,1
Quit Playing Games (With My Heart),Backstreet Boys,Backstreet Boys,1997,233533,0.8,0.0615,0.875,2.79e-06,0.13,-4.952,0.0338,100.03299999999999,4,1
MMMBop - Single Version,The Best Of Hanson 20th Century Masters The Millennium Collection,Hanson,1997,238733,0.6920000000000001,0.0046,0.938,0.00412,0.0631,-6.767,0.0468,104.887,4,1
You Make Me Wanna...,You Make Me Wanna... (Remix),Usher,1997,220093,0.755,0.0419,0.639,0.0,0.0683,-7.499,0.0549,164.078,4,1
Bitch,Blurring The Edges,Meredith Brooks,1997,252760,0.617,0.0112,0.8859999999999999,9.63e-05,0.0523,-5.952999999999999,0.055,96.32799999999999,4,1
Semi-Charmed Life,Third Eye Blind,Third Eye Blind,1997,268360,0.64,0.008320000000000001,0.8640000000000001,0.0,0.12300000000000001,-6.5760000000000005,0.0315,102.02600000000001,4,1
Barely Breathing,Duncan Sheik,Duncan Sheik,1997,254546,0.48200000000000004,0.0281,0.807,0.0,0.177,-6.976,0.0457,187.918,4,1
You're Makin' Me High,Secrets,Toni Braxton,1998,267440,0.852,0.0117,0.563,1.9600000000000002e-05,0.11900000000000001,-8.663,0.0377,92.11200000000001,4,1
C'mon N' Ride It (The Train),Get On Up And Dance,Quad City DJ's,1998,451440,0.843,0.0913,0.9590000000000001,0.0,0.408,-4.933,0.0914,135.988,4,1
Follow You Down,Follow You Down,Gin Blossoms,1998,227226,0.494,0.012,0.9129999999999999,0.0,0.0702,-6.22,0.0477,155.88,4,1
Til I Hear It From You,Follow You Down,Gin Blossoms,1998,228902,0.5760000000000001,0.11800000000000001,0.7440000000000001,0.0,0.304,-7.95,0.03,124.42,4,1
Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,Waiting To Exhale,Various Artists,1998,292066,0.7959999999999999,0.245,0.515,0.00196,0.0515,-8.083,0.0276,93.27799999999999,4,1
How Do You Want It,All Eyez On Me,2Pac,1998,287546,0.763,0.0346,0.84,0.0,0.0601,-3.7039999999999997,0.0929,92.477,4,1
Change the World,Clapton Chronicles: The Best of Eric Clapton,Eric Clapton,1998,234866,0.721,0.49200000000000005,0.5579999999999999,0.00563,0.113,-8.8,0.0246,96.887,4,1
Loungin,Mr. Smith,LL Cool J,1998,252000,0.754,0.163,0.745,0.0006490000000000001,0.0391,-8.957,0.0621,91.105,4,1
Be My Lover,Sweet Dreams,La Bouche,1998,240266,0.669,0.0012900000000000001,0.941,4.2999999999999995e-06,0.8859999999999999,-5.765,0.0313,134.809,4,1
Where Do You Go,My Promise,No Mercy,1998,272093,0.7340000000000001,0.0346,0.828,0.11800000000000001,0.071,-11.017999999999999,0.0318,127.06,4,1
Gangsta's Paradise (feat. L.V.),Gangsta's Paradise (US Release),Coolio,1999,241933,0.6409999999999999,0.0372,0.63,0.0,0.4,-6.393,0.0521,79.955,4,1
Waterfalls,Crazysexycool,TLC,1999,279506,0.77,0.311,0.505,7.4e-05,0.0777,-7.345,0.0828,171.798,4,1
Creep,Crazysexycool,TLC,1999,268533,0.8109999999999999,0.0193,0.45799999999999996,1.41e-06,0.0526,-9.687999999999999,0.0402,92.94,4,1
Another Night,Another Night,Real McCoy,1999,236933,0.813,0.0908,0.882,0.00457,0.147,-7.575,0.0402,125.98299999999999,4,1
Fantasy,Daydream,Mariah Carey,1999,243493,0.669,0.139,0.727,0.0,0.12300000000000001,-7.587999999999999,0.0353,102.322,4,1
Don't Take It Personal (Just One of Dem Days),Miss Thang,Monica,1999,258466,0.731,0.00864,0.355,5.14e-05,0.0579,-12.741,0.0603,175.72,4,1
This Is How We Do It,This Is How We Do It,Montell Jordan,1999,277293,0.775,0.042,0.606,0.0,0.523,-9.86,0.12,103.648,4,1
I Know,Wild Seed - Wild Flower,Dionne Farris,1999,227826,0.589,0.0502,0.9620000000000001,0.00225,0.242,-6.815,0.18100000000000002,103.396,4,1
Freak Like Me,Do You Wanna Ride?,Adina Howard,1999,253613,0.655,0.0262,0.8370000000000001,5.85e-06,0.0454,-6.04,0.0723,91.014,4,1
Run-Around,Four,Blues Traveler,1999,279800,0.629,0.0865,0.867,0.0,0.126,-7.307,0.0603,151.695,4,1
I Can Love You Like That,And The Music Speaks,All-4-One,1999,257959,0.635,0.0811,0.7120000000000001,0.0,0.322,-4.998,0.0283,91.024,4,1
Boombastic,Boombastic,Shaggy,1999,249933,0.867,0.242,0.5379999999999999,1.75e-05,0.316,-16.183,0.361,158.328,4,1
Total Eclipse of the Heart,Secrets,Nicki French,1999,235159,0.603,0.0068200000000000005,0.789,0.0,0.11,-8.939,0.0285,136.049,4,1
You Gotta Be,I Ain't Movin',Des'ree,1999,245200,0.627,0.21100000000000002,0.669,2.72e-06,0.111,-9.985,0.0412,94.029,4,1
Smooth (feat. Rob Thomas),Supernatural (Remastered),Santana,2000,294986,0.609,0.16,0.9229999999999999,4.73e-06,0.295,-3.908,0.0338,115.99600000000001,4,1
I Wanna Know,My Name Is Joe,Joe,2000,296693,0.725,0.26,0.48700000000000004,1.09e-05,0.431,-5.959,0.0368,136.086,4,1
Everything You Want,Everything You Want,Vertical Horizon,2000,257066,0.637,0.0504,0.759,0.0,0.0642,-6.388999999999999,0.0305,93.898,4,1
Say My Name,The Writing's On The Wall,Destiny's Child,2000,271333,0.713,0.273,0.6779999999999999,0.0,0.149,-3.525,0.102,138.009,4,1
Maria Maria (feat. The Product G&B),Supernatural (Remastered),Santana,2000,261973,0.777,0.0406,0.601,0.00201,0.0348,-5.931,0.126,97.911,4,1
Try Again,IT - The Complete Fantasy Playlist,Various Artists,2000,284000,0.7979999999999999,0.0876,0.629,0.0,0.0914,-5.8,0.272,93.023,4,1
Bent,Mad Season,Matchbox Twenty,2000,256133,0.518,0.0404,0.83,3.85e-06,0.375,-6.814,0.0386,95.46799999999999,4,1
He Wasn't Man Enough,The Heat,Toni Braxton,2000,261933,0.7390000000000001,0.009470000000000001,0.9470000000000001,2.99e-05,0.326,-1.915,0.0412,88.009,4,1
Higher,Human Clay,Creed,2000,316733,0.45899999999999996,5.15e-05,0.83,0.00014,0.20600000000000002,-6.254,0.0364,155.827,4,1
"Jumpin', Jumpin'",The Writing's On The Wall,Destiny's Child,2000,230200,0.7709999999999999,0.00543,0.685,0.00157,0.0537,-4.638999999999999,0.0567,88.99700000000001,4,1
Thong Song,Unleash The Dragon,Sisqo,2000,253733,0.706,0.11900000000000001,0.888,9.640000000000001e-05,0.07,-6.959,0.0654,121.54899999999999,4,1
Kryptonite,The Better Life,3 Doors Down,2000,233933,0.545,0.006640000000000001,0.865,1.1e-05,0.168,-5.707999999999999,0.0286,99.009,4,1
There You Go,Can't Take Me Home,P!nk,2000,202706,0.8290000000000001,0.085,0.86,0.0,0.0412,-6.381,0.0845,107.91,4,1
Music,Music,Madonna,2000,225973,0.736,0.00149,0.802,0.0876,0.14,-8.527000000000001,0.0663,119.854,4,1
Doesn't Really Matter,All For You,Janet Jackson,2000,265026,0.7709999999999999,0.0993,0.7959999999999999,0.00278,0.0981,-3.0810000000000004,0.076,99.316,4,1
What a Girl Wants,Christina Aguilera,Christina Aguilera,2000,215866,0.755,0.0671,0.8270000000000001,0.0,0.32899999999999996,-6.803,0.114,142.122,4,1
Hanging By A Moment,No Name Face,Lifehouse,2001,216066,0.541,0.00118,0.8640000000000001,0.0,0.0896,-4.915,0.0357,124.557,4,1
I'm Real (feat. Ja Rule) - Murder Remix,J.Lo,Jennifer Lopez,2001,262133,0.708,0.273,0.5870000000000001,0.0,0.0718,-7.93,0.151,83.46,4,1
