Name,Album,Artist,Popular_date,Length,Danceability,Acousticness,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_signature,k_cluster
Morning Train (Nine to Five) - Edit,Take My Time,Sheena Easton,1981,200826,0.76,0.63,0.556,0.0,0.14800000000000002,-8.872,0.0817,121.818,4,2
Being With You,20th Century Masters: The Millennium Collection: Best of Smokey Robinson,Smokey Robinson,1981,248533,0.626,0.816,0.371,3.96e-06,0.0733,-11.174000000000001,0.0276,108.75200000000001,4,2
A Woman Needs Love (Just Like You Do),A Woman Needs Love (Expanded Edition),Ray Parker Jr.,1981,249053,0.7440000000000001,0.479,0.376,3.86e-05,0.254,-14.937000000000001,0.0395,91.113,4,2
Just the Two of Us (feat. Bill Withers),Love Songs,"Grover Washington, Jr.",1981,237106,0.8029999999999999,0.5760000000000001,0.488,0.0609,0.0763,-9.302999999999999,0.0803,95.771,4,2
I Love You,Flying the Flag,Climax Blues Band,1981,245452,0.5589999999999999,0.608,0.446,0.000131,0.0902,-8.805,0.0349,131.792,4,2
Eye of the Tiger,Eye Of The Tiger,Survivor,1982,243773,0.815,0.21600000000000003,0.43799999999999994,0.000466,0.0787,-14.522,0.0346,108.965,4,2
Centerfold,Freeze Frame,The J. Geils Band,1982,216533,0.653,0.249,0.677,0.0,0.40299999999999997,-12.244000000000002,0.0396,114.37,4,2
Abracadabra,Steve Miller Band,Steve Miller Band,1982,307400,0.79,0.0775,0.537,3.01e-06,0.17300000000000001,-13.272,0.036000000000000004,127.51100000000001,4,2
Hard to Say I'm Sorry - 2009 Remaster,Chicago 16 (Expanded Edition),Chicago,1982,221826,0.537,0.695,0.41700000000000004,1.86e-06,0.151,-7.209,0.0273,144.716,4,2
Tainted Love,Non Stop Erotic Cabaret (Deluxe Edition),Soft Cell,1982,153880,0.519,0.47600000000000003,0.51,0.0,0.292,-8.057,0.0352,144.524,4,2
Chariots Of Fire,Themes,Vangelis,1982,211208,0.48,0.0896,0.37799999999999995,0.39799999999999996,0.11800000000000001,-13.317,0.0328,136.379,4,2
Harden My Heart,Quarterflash,Quarterflash,1982,232626,0.531,0.0568,0.43,1.22e-06,0.0964,-14.523,0.0578,124.28399999999999,4,2
Rosanna,Toto IV,TOTO,1982,331200,0.365,0.0208,0.513,0.000147,0.205,-13.034,0.0357,80.64699999999999,4,2
Key Largo,Just Another Day in Paradise,Bertie Higgins,1982,200173,0.589,0.7440000000000001,0.418,0.0,0.135,-11.922,0.0363,102.664,4,2
Waiting for a Girl like You,4 (Expanded),Foreigner,1982,292066,0.33,0.31,0.469,2.3e-06,0.0402,-9.286,0.0335,201.327,4,2
Every Breath You Take - Remastered 2003,Synchronicity,The Police,1983,253886,0.813,0.56,0.46,0.0105,0.0724,-9.78,0.0346,117.387,4,2
Down Under,Business As Usual,Men At Work,1983,222320,0.7390000000000001,0.129,0.45899999999999996,0.0194,0.0474,-14.42,0.0294,107.115,4,2
